Price,Day,Month,Year,Price_lag1,Price_lag7,Price_rolling_mean7
0.0671256454388985,19,2,1998,0.0654044750430293,0.0688468158347677,0.065978198508319
0.065978198508319,20,2,1998,0.0671256454388985,0.0648307515777395,0.0661421194984018
0.065978198508319,23,2,1998,0.065978198508319,0.0665519219736087,0.0660601590033604
0.0654044750430293,24,2,1998,0.065978198508319,0.065978198508319,0.065978198508319
0.0665519219736087,25,2,1998,0.0654044750430293,0.0671256454388985,0.0658962380132776
0.0705679862306368,26,2,1998,0.0665519219736087,0.0648307515777395,0.0667158429636915
0.0676993689041882,27,2,1998,0.0705679862306368,0.0654044750430293,0.0670436849438571
0.0694205393000574,2,3,1998,0.0676993689041882,0.0671256454388985,0.0673715269240226
0.0682730923694779,3,3,1998,0.0694205393000574,0.065978198508319,0.0676993689041882
0.0654044750430293,4,3,1998,0.0682730923694779,0.065978198508319,0.0676174084091468
0.0613884107860012,5,3,1998,0.0654044750430293,0.0654044750430293,0.0670436849438571
0.0602409638554217,6,3,1998,0.0613884107860012,0.0665519219736087,0.0661421194984018
0.0642570281124498,9,3,1998,0.0602409638554217,0.0705679862306368,0.0652405540529465
0.0688468158347677,10,3,1998,0.0642570281124498,0.0676993689041882,0.0654044750430293
0.0688468158347677,11,3,1998,0.0688468158347677,0.0694205393000574,0.0653225145479879
0.0676993689041882,12,3,1998,0.0688468158347677,0.0682730923694779,0.0652405540529465
0.0665519219736087,13,3,1998,0.0676993689041882,0.0654044750430293,0.0654044750430293
0.065978198508319,16,3,1998,0.0665519219736087,0.0613884107860012,0.0660601590033604
0.065978198508319,17,3,1998,0.065978198508319,0.0602409638554217,0.0668797639537743
0.0665519219736087,18,3,1998,0.065978198508319,0.0642570281124498,0.0672076059339398
0.0688468158347677,19,3,1998,0.0665519219736087,0.0688468158347677,0.0672076059339398
0.0705679862306368,20,3,1998,0.0688468158347677,0.0688468158347677,0.067453487419064
0.0734366035570855,23,3,1998,0.0705679862306368,0.0676993689041882,0.0682730923694779
0.0711417096959266,24,3,1998,0.0734366035570855,0.0665519219736087,0.068928776329809
0.0734366035570855,25,3,1998,0.0711417096959266,0.065978198508319,0.0699942627653471
0.0711417096959266,26,3,1998,0.0734366035570855,0.065978198508319,0.0707319072207196
0.0694205393000574,27,3,1998,0.0711417096959266,0.0665519219736087,0.0711417096959266
0.0728628800917957,30,3,1998,0.0694205393000574,0.0688468158347677,0.0717154331612163
0.0740103270223752,31,3,1998,0.0728628800917957,0.0705679862306368,0.0722071961314646
0.0803212851405623,1,4,1998,0.0740103270223752,0.0734366035570855,0.0731907220719613
0.0791738382099828,2,4,1998,0.0803212851405623,0.0711417096959266,0.0743381690025408
0.0837636259323006,3,4,1998,0.0791738382099828,0.0734366035570855,0.0758134579132858
0.0837636259323006,6,4,1998,0.0837636259323006,0.0711417096959266,0.0776165888041964
0.0837636259323006,7,4,1998,0.0837636259323006,0.0694205393000574,0.0796656011802311
0.0917957544463568,8,4,1998,0.0837636259323006,0.0728628800917957,0.082370297516597
0.0895008605851979,9,4,1998,0.0917957544463568,0.0740103270223752,0.0845832308827145
0.0843373493975904,13,4,1998,0.0895008605851979,0.0803212851405623,0.0851569543480043
0.0786001147446931,14,4,1998,0.0843373493975904,0.0791738382099828,0.0850749938529629
0.0820424555364314,15,4,1998,0.0786001147446931,0.0837636259323006,0.0848291123678387
0.0820424555364314,16,4,1998,0.0820424555364314,0.0837636259323006,0.0845832308827145
0.0774526678141136,17,4,1998,0.0820424555364314,0.0837636259323006,0.0836816654372593
0.0774526678141136,20,4,1998,0.0774526678141136,0.0917957544463568,0.0816326530612245
0.080895008605852,21,4,1998,0.0774526678141136,0.0895008605851979,0.0804032456356036
0.080895008605852,22,4,1998,0.080895008605852,0.0843373493975904,0.0799114826653553
0.074584050487665,23,4,1998,0.080895008605852,0.0786001147446931,0.0793377592000656
0.072289156626506,24,4,1998,0.074584050487665,0.0820424555364314,0.0779444307843619
0.0711417096959266,27,4,1998,0.072289156626506,0.0820424555364314,0.0763871813785755
0.0699942627653471,28,4,1998,0.0711417096959266,0.0774526678141136,0.0753216949430374
0.0711417096959266,29,4,1998,0.0699942627653471,0.0774526678141136,0.0744201294975822
0.0648307515777395,30,4,1998,0.0711417096959266,0.080895008605852,0.0721252356364232
0.0608146873207114,1,5,1998,0.0648307515777395,0.080895008605852,0.0692566183099746
